random_text;degree;data_points;coeffs;nth_root;constant_nth_root;bisection_initial;secant_initial;newton_initial;newton_root;secant_root;poly_val_newton_root;poly_val_secant_root
RDcycUhZZl;9;[(0.19338098905247847, 0.13664515152832668), (0.6214997444524392, 0.9304857229108182), (0.30572607450544, 0.5527844962905065), (0.5398486104205856, 0.6651644764505619), (0.4284954364868301, 0.6170240166180176), (0.1929857256509223, 0.3286342103222697), (0.2262414850027602, 0.8132557957955593), (0.2645854395978128, 0.2542382896226498), (0.029175795795365445, 0.005638279357620957), (0.8152406576290563, 0.16286108721794823)];[577239948.4262404, -1973991745.9527707, 2862441348.8554344, -2302227988.0085955, 1126385122.3223467, -345126937.6793476, 65411572.83955723, -7218576.417526341, 397612.9632323751, -6852.90073046077];4.5;-7.11895983056036;[7, -7];[-8, -7];-7;0.029175121970429888;0.029175506860889728;-0.07047396722646226;-0.02699813122217165
s5ShWEifBc;5;[(0.4109709353077051, 0.15548460540710063), (0.08372631481997905, 0.4689941941177579), (0.2387972670847952, 0.08134071502273743), (0.9145114219669805, 0.6056627396512089), (0.5094509225219942, 0.09856057117985939), (0.18844678431903872, 0.9611910644347974)];[3125.082468541224, -6693.2622300379835, 5106.0730973385935, -1715.861818349807, 244.5208938638461, -10.65632967054407];2.5;-2.5765766045084586;[3, -3];[-3, -2];-3;0.07530832855814627;0.0753085688399179;-2.540978633192026e-05;-1.0506055769354816e-05
hJl24nlxJl;9;[(0.8667548539663297, 0.5574529038485746), (0.8693181400830883, 0.7390623165292175), (0.08307958995380194, 0.19538966133255498), (0.3126238159641729, 0.5524600761202164), (0.8713708849142194, 0.48782100664482275), (0.695138233764962, 0.15243397692097116), (0.1071882225262113, 0.785126831439949), (0.4614006302621978, 0.1557670132639345), (0.6649607022472841, 0.9351575313468193), (0.7692164634328535, 0.6608447257340176)];[-87421074.65096994, 422703022.7840016, -875010585.0728265, 1010495170.2224292, -710626594.0496321, 311496397.8997055, -83570988.32491641, 12902128.742349148, -1008385.6023710646, 30308.98771622847];4.5;9.90614686978683;[-10, 10];[9, 10];10;0.8729828529859643;0.872988025678691;-0.0007023369034868665;-0.0027214627189096063
nMyXnVwkHi;7;[(0.02744365472359056, 0.4369441446423067), (0.7262005879291491, 0.3885308776337618), (0.7240873304066805, 0.19759605104914457), (0.7175819567958527, 0.17128614547721555), (0.46410272724304746, 0.6989544845954786), (0.8839516394072947, 0.48153813429463876), (0.07103615238762861, 0.838207979310283), (0.9346561335363144, 0.4240244290709678)];[2537973.449016721, -9701649.398567876, 14843599.63324695, -11480299.91849882, 4625387.641669445, -880114.9330412308, 56815.536824760144, -985.245185651261];3.5;-7.166355982041528;[7, -7];[-8, -7];-7;0.027418674446175358;0.02741935746989899;-0.0143251730104339;-0.0019772324110363115
7t8wUzD6mY;7;[(0.9057815357663908, 0.5800490996296451), (0.6396570673488686, 0.2514840201483376), (0.3214780883444558, 0.5700801955116261), (0.1116391151284466, 0.8491931841548007), (0.18779262259995355, 0.3429385159928866), (0.19943793973448132, 0.6090803637598451), (0.7304501740676391, 0.4411114949732371), (0.2739644549028628, 0.30434351344215094)];[-208109.31504692117, 657614.9901715701, -832932.437045513, 543888.8491570731, -196552.9330718561, 39245.46794834348, -4004.2432035374068, 160.96535255747844];3.5;4.270659759836705;[-4, 4];[4, 5];4;0.9060596826559593;0.9060581881372236;-0.003159589596208434;-1.2625304862012854e-05
SrGU2yyoJf;7;[(0.23329359728091115, 0.8034245148334346), (0.4734122961777252, 0.5043420283079548), (0.09093834601417894, 0.20998836121855557), (0.9479015506412332, 0.242356872735633), (0.948798453286511, 0.0827516383954281), (0.8400690204463207, 0.32546951146854), (0.6186837774404115, 0.23950969982101333), (0.1278401071440166, 0.4178164582441931)];[-20423.355604873876, 68123.59162989754, -90255.23445852664, 60626.50221684047, -21870.773367997288, 4137.905131172862, -371.98014553783366, 12.64300932901817];3.5;2.064497763266209;[-2, 2];[2, 3];2;0.9492524311442904;0.9492531956844962;-1.3418623563410392e-06;-0.00014182983556665363
Dj8dUHff6e;3;[(0.5070960723107502, 0.4848678952417075), (0.9832475703076904, 0.9615524365354274), (0.5397070875004348, 0.40796499291042576), (0.6882747041546162, 0.7193985397314346)];[-57.67308382421595, 124.65313214817039, -85.43165910089608, 19.27327067792842];1.5;7.18847798744868;[-7, 7];[7, 8];7;1.065436911876213;1.0654372585138852;-7.312214158616825e-07;-6.352087336125578e-06
4KfOCAQgql;11;[(0.952655527003647, 0.9111293207151833), (0.7618203270072804, 0.9124602529973956), (0.8939153833084111, 0.16048728798981982), (0.08906755359644647, 0.14710759331818402), (0.8053408185514974, 0.18212188817366926), (0.815918609058831, 0.1941296922351352), (0.5199716973695864, 0.8207436704759423), (0.5301954991987747, 0.39722703664897985), (0.7897615507815271, 0.0675184399084483), (0.055395897044433706, 0.31716197204570706), (0.17078057513078126, 0.1955730401342236), (0.9509731777779072, 0.5937284514279906)];[335795513.43827903, -2196466354.5994596, 6330438583.570807, -10553648883.533604, 11227805741.119707, -7928222186.962599, 3742769804.9808846, -1160183636.1393006, 225711047.17791814, -25419682.74621187, 1451814.240011023, -31603.19105107833];3.6666666666666665;-16.873273510385054;[17, -17];[-17, -16];-17;0.055390739871674595;0.05539168552205667;-0.08572726095007965;-0.011835466841148445
q9WXAmbZTV;5;[(0.9911671734099483, 0.7676611433042257), (0.10753959130953294, 0.8423200914240961), (0.3291648957876868, 0.13057298192516165), (0.43292521964275477, 0.9493674750400811), (0.6315662050956156, 0.10886722857113296), (0.26730294715865566, 0.13434503618621718)];[1208.572693494111, -2764.8414878315016, 2220.3868172456223, -767.9949923855946, 111.11388058592412, -4.634171297987968];2.5;-1.8466680410076781;[2, -2];[-2, -1];-2;0.06767396261239643;0.06767396258094764;-6.781986705561849e-08;-6.890085746391605e-08
d8tkiE234j;1;[(0.29073724101453347, 0.01896323548640355), (0.1959699516905017, 0.1999387613291047)];[-1.9096834691968767, 0.5741793385317663];0.5;0.32968191279677667;[0, 0];[0, 1];0;0.30066728219270766;0.30066728219270766;0.0;0.0
On8kya64TG;13;[(0.09921804406014445, 0.6385100598413892), (0.24657618208386778, 0.5685465794936162), (0.5507916663085728, 0.44711240048150336), (0.8833794131544566, 0.8521274955741669), (0.07309147285303452, 0.401789928734847), (0.04930310851149233, 0.6619475888294397), (0.9179233960156433, 0.42197912700809936), (0.3709442800819659, 0.9179410648370323), (0.10116745506974656, 0.8558001969329352), (0.15981027828881122, 0.37113752870437844), (0.6739180774081417, 0.789215674439991), (0.9952959569423301, 0.6821196055755565), (0.6852469056159685, 0.9974753602393028), (0.20775418677738544, 0.7013005571473482)];[3656357243.4688683, -21599327231.464188, 56258249196.14541, -85139850456.74718, 83087527137.75424, -54898662804.112366, 25113345088.045563, -8003596824.069891, 1766560836.8666978, -265254342.64501193, 26206829.784327876, -1606602.001539563, 54619.2397158361, -776.0488101128269];4.333333333333333;-4.644056236909145;[5, -5];[-5, -4];-5;0.048285855114819164;0.04828608355552138;-0.0003031658743566368;-0.00014004470233430766
8QhDftJg4m;7;[(0.2472762703454029, 0.9442127565091927), (0.3862693638758511, 0.9624179882541867), (0.2932746948014121, 0.697970786212776), (0.1449365572300173, 0.9267145172604409), (0.9266368850364348, 0.9251932959121915), (0.985781240757064, 0.13460262329510808), (0.9716463198448032, 0.042372537873853866), (0.7163376767235565, 0.19329373357061763)];[13797.99116270046, -53761.02578684094, 85035.83695683727, -70294.20913111369, 32584.217589304306, -8421.26181614786, 1116.128867777024, -57.08535483935317];3.5;-3.1758808561775806;[3, -3];[-4, -3];-3;0.1284927728853912;0.1284940305314691;-9.398636151303208e-05;-3.5509155793533864e-07
VybUv8YCPY;13;[(0.4202215780684463, 0.09387896224938186), (0.9069295861880857, 0.36131135367206835), (0.1349453198346352, 0.07860353474419102), (0.9942866570725861, 0.5672420034753614), (0.4392749949213153, 0.17752837467842542), (0.7132891694591751, 0.1446826781928111), (0.41510924362514323, 0.7527065076367515), (0.2781631912869863, 0.13094539317684972), (0.9431075841033091, 0.497568062011174), (0.8595136142574832, 0.33965416084164357), (0.0008865741871318944, 0.3173143186528532), (0.9494355207728508, 0.21963924267623702), (0.6471866457017504, 0.9651081228257321), (0.8948968304291236, 0.5860026094362)];[2371718314.5872564, -18348981719.889362, 63970526284.891014, -132707123328.46933, 182159848230.9914, -173978379807.79672, 118299651092.2509, -57555656445.55594, 19822942424.651455, -4694723181.703968, 721987616.3442811, -64300862.177538164, 2493551.005275684, -2160.3595112233884];4.333333333333333;-5.881742491638801;[6, -6];[-6, -5];-6;0.0008864230505540933;0.0008862527228165361;-0.042577377920224535;-0.4481711510643436
O1JRULIwNW;13;[(0.518411696113981, 0.520964231414756), (0.0078026829175465995, 0.6697332430257179), (0.6628601112259213, 0.3804587788653785), (0.20724704026648755, 0.23406152851750084), (0.8003776410023732, 0.7876138426229093), (0.7284575888442796, 0.5150531193274469), (0.09402381262681303, 0.04142753542118116), (0.3595209075057406, 0.9461367274420753), (0.26472585141059135, 0.7456080476467152), (0.47569341588834146, 0.9886010526486184), (0.18228360504527297, 0.8064137944609604), (0.4473704207615763, 0.4434675408140498), (0.7196364594843516, 0.4141135651531376), (0.1793715885470376, 0.7656755231453447)];[2287078088.7597275, -12824034839.599915, 32209759925.99524, -47825696778.3598, 46655509557.09967, -31428796553.210907, 14953112649.46457, -5049663731.545074, 1198298260.0129738, -194523764.58104444, 20516018.984528765, -1274061.4147702456, 37384.906366277515, -222.52409604930108];4.333333333333333;-3.4809869497552737;[3, -3];[-4, -3];-3;0.007770607295288831;0.0077679355270702894;-0.0015833133692240153;-0.05758112181902675
oWYxq7w4WE;7;[(0.27608893713553706, 0.19519251765605505), (0.7312256798584544, 0.971589246254684), (0.4617895289056496, 0.5569521833047401), (0.4364783122820326, 0.34338285956263637), (0.3476456211613571, 0.43010256231499244), (0.603312569151711, 0.034281961662598226), (0.14594302274890136, 0.06483638756760968), (0.2817230663360355, 0.1525198074365416)];[590889.4969510539, -1728606.2727593952, 2097733.367003544, -1366759.0905334845, 515208.8927274016, -111983.16908423844, 12926.578616871891, -605.8032203726755];3.5;-6.236657282837427;[6, -6];[-7, -6];-6;0.14571148825558797;0.14571033420453994;-3.868557882924506e-06;-0.00032889262820390286
ZK4mFW8kWI;3;[(0.08739402606484048, 0.9701622022428987), (0.20492575642010902, 0.5909044853643665), (0.2850586866000532, 0.2997456185651163), (0.13541408332866212, 0.9182095547877421)];[192.45964113992386, -113.17904455880682, 16.858593831253557, 0.2327861625331149];1.5;0.37841769907100864;[0, 0];[0, 1];0;-0.012701053399120381;-0.012701570690399155;1.2256405573424223e-05;2.000183515010745e-06
v4C8nqncQI;5;[(0.3149963652978126, 0.39064686888024014), (0.6140237127190901, 0.09029007901224462), (0.4054362444685933, 0.9059419118237336), (0.10150952985000783, 0.4500017200185945), (0.9535751157108713, 0.007936179356645257), (0.317405176664587, 0.42716871590226857)];[-2287.432040383035, 5655.863313848866, -5119.8624630816485, 2087.420917192918, -370.1302088130442, 21.291947730686047];2.5;3.3984912535170384;[-3, 3];[3, 4];3;0.9536156788286484;0.9536157021604031;-5.716097760455341e-06;-1.0285700955847688e-05
vCRr8c1tHR;7;[(0.3839518229502138, 0.9155749406332554), (0.9493884349178685, 0.534149559237019), (0.7516606117693465, 0.6284784062503673), (0.8548226064396912, 0.23718095583386933), (0.435266755929015, 0.9525138796120192), (0.27847698246042063, 0.8515844840051399), (0.22371031168873423, 0.8712296389417918), (0.2701113429110997, 0.023613494696632098)];[-592200.0451306025, 2296432.6186854313, -3664200.521317547, 3108547.384677036, -1511149.8411578545, 420763.776958677, -62167.953617048144, 3765.5363123127627];3.5;10.51150282665738;[-11, 11];[10, 11];11;0.9497292326524626;0.9497298025471997;-2.278584634041181e-05;-0.0009228323960996931
EzjQGXYj3p;3;[(0.6042506987836603, 0.3194318611112964), (0.7228190726092002, 0.8454449947428689), (0.1957327293037111, 0.34194577725586384), (0.5158403254082892, 0.595838318630356)];[87.52540541216035, -124.76256832577451, 54.09071026295704, -6.121893595736324];1.5;-3.3464976003298728;[3, -3];[-4, -3];-3;0.17542207115179065;0.17542269547645706;-1.1886728874088703e-05;-3.99980808474254e-07
x8pZYDBKGQ;13;[(0.689386811776714, 0.035265542359663726), (0.8284432583624155, 0.7027633310266097), (0.7286697371874629, 0.43405028504375953), (0.9007112828180202, 0.9761146976017536), (0.08255263766862553, 0.28588693513272356), (0.35552667517599534, 0.17590438362877725), (0.02193045009017003, 0.7677502049392768), (0.7301157525135845, 0.5176583973167911), (0.2899203426447169, 0.9293840400178591), (0.7529428525499907, 0.5020102098614309), (0.7937974945478714, 0.11099069252315408), (0.9949602499077925, 0.2824420780974959), (0.7534659327741415, 0.7566704397708577), (0.9474390997829575, 0.21630170357848577)];[-7501471504816.548, 60895417497248.1, -223383868214403.03, 488839923708878.5, -709330692692901.0, 717247211654719.8, -516658486536073.56, 266135220492587.03, -96844112846484.77, 24146184117815.965, -3895283564535.099, 365989372244.57306, -16247762961.463678, 216262655.31524795];4.333333333333333;83.84115960430454;[-84, 84];[83, 84];84;0.9949622784862254;0.9949615928592653;-4.858971059322357;-3.253005623817444
SJOY7lm2Wg;1;[(0.19304931676371107, 0.9260377635049322), (0.19387512766922466, 0.5607996499341646)];[-442.2781427712165, 86.30753104501133];0.5;7448.9899150855945;[-7449, 7449];[7448, 7449];7449;0.19514310724067785;0.19514310724067785;0.0;0.0
KaaCDz1ACS;9;[(0.5020414919427473, 0.9127927638102658), (0.864189082303691, 0.6134129928462996), (0.18331550663051, 0.2373593801774675), (0.7099486699040768, 0.8352638176532428), (0.25644068540540454, 0.5539119635604247), (0.96601726080663, 0.8370803379690613), (0.9706663763825344, 0.057404740472716265), (0.37511908071658484, 0.255006389724009), (0.45325189849622427, 0.3397018414411508), (0.9526932079969799, 0.2624292511152775)];[-5816477.155379139, 30693096.75721709, -69909393.73520008, 89994141.83678734, -71980483.43120524, 37003616.51374345, -12194698.062050037, 2477363.593991529, -280669.0418913047, 13469.997979611902];4.5;8.272508632360772;[-8, 8];[8, 9];8;0.9708971210717441;0.970897049998512;-2.7814216082333587e-05;-9.824547305470333e-06
o9FNkdpgC8;3;[(0.4419086188935002, 0.004806930881178784), (0.8803523111434252, 0.21063925677053996), (0.9945913844805566, 0.68307050746183), (0.9621815732081141, 0.26512620234640405)];[193.01579013199935, -440.55598037274365, 320.6255896813311, -72.30596039084442];1.5;-17.35599032194984;[17, -17];[-18, -17];-17;0.4418001729949201;0.44180008598491705;-2.9579479701169475e-06;-6.818837235300634e-06
j7mtdZDacV;3;[(0.8916230101266903, 0.892917461577566), (0.44866827493282446, 0.6759783209377114), (0.5765860276120426, 0.02540119098859417), (0.6065846311922046, 0.6802559153016399)];[-535.8664322437608, 1044.8886254061783, -651.7148243083113, 131.1388805772457];1.5;25.81195988128834;[-26, 26];[25, 26];26;0.9041303872518984;0.9041303480296831;-9.313303650060334e-06;-6.3159982630622835e-06
M5w8HOAprQ;1;[(0.45697830293662667, 0.8658697975484682), (0.5678701760602914, 0.27006706201504926)];[-5.372825967769428, 3.3211346902735808];0.5;11.029935630938594;[-11, 11];[11, 12];11;0.6181355417421749;0.618135541742175;4.440892098500626e-16;0.0
8eSImNLIug;7;[(0.6324399540083481, 0.7457993941188914), (0.49669807671772104, 0.029424922756205008), (0.3560081492677828, 0.587589733960693), (0.3319800830959595, 0.37419376601561594), (0.5042757201623573, 0.5695087621628749), (0.881899852252054, 0.621884732937931), (0.9525035243381001, 0.30361295504434993), (0.0461765777097114, 0.14023240470627352)];[-295148.8526853511, 1095628.3364203246, -1652323.2049759158, 1299398.1975492055, -566765.7459927475, 133235.85796157006, -14586.933128439103, 439.85222938023503];3.5;5.6915494511313485;[-6, 6];[5, 6];6;0.9528063930789784;0.9528066748712453;-0.0006080354547748357;-0.0008931233160183183
rM7ot66jeO;9;[(0.5307155700926317, 0.820766580304011), (0.7276215837216824, 0.1334406672291667), (0.6069176772856041, 0.655408406215271), (0.4605832213980561, 0.08613897972664852), (0.6868910404350659, 0.11217843330736388), (0.5097714775298638, 0.6339336823098689), (0.20450814082585678, 0.8239397646982085), (0.8565451376843108, 0.9492298466736446), (0.8009930542328358, 0.7236605515696379), (0.32059378841233355, 0.739740663103845)];[-1889744.4132721238, 9829259.008582104, -22329060.02084527, 29019920.78737209, -23726129.71942053, 12623240.721891463, -4358329.4245831035, 938718.5686987643, -114051.03985200645, 5931.470326443377];4.5;6.894146770158298;[-7, 7];[6, 7];7;0.8732770631337309;0.8732770606352059;-9.901086741592735e-07;-7.574653864139691e-07
HuZezXXmnH;1;[(0.21681829933809926, 0.781249658354164), (0.2929783793674985, 0.11430784706759634)];[-8.757104916763687, 2.6799502535321738];0.5;7.182133361407162;[-7, 7];[7, 8];7;0.30603153428046254;0.30603153428046254;4.440892098500626e-16;4.440892098500626e-16
rfycLIYBhS;7;[(0.5562974387349284, 0.1467009226438294), (0.29471363115788807, 0.3942479694255907), (0.7624540916861083, 0.6593716102344817), (0.045558847669812885, 0.5609892778734291), (0.3832604295275819, 0.28663622728950244), (0.11158611061666002, 0.7675009666533321), (0.08190459546623796, 0.5180351800681968), (0.8958784781970164, 0.9245290203520158)];[-12226.356674632189, 36873.55963422131, -43856.463682475165, 26175.92873571059, -8234.530151695133, 1303.631403272237, -89.67410586286033, 2.6147993632333457];3.5;1.3160370192515263;[-1, 1];[1, 2];1;0.9027441346902839;0.9027440968596626;-8.555659757147893e-05;-7.989955144394045e-05
